1	مهست و سرافراز و گیرنده شهر	1.4815977749460653e-24	1.5339398865102137e-26	1.0000155638640585e-26	1
1	جهاندار بیدار و نیکو کنش	1.9094691172010694e-15	1.0995578372458467e-16	6.145923073735443e-17	1
1	فشاننده گنج بی‌سرزنش	1e-12	1e-12	1e-12	1
1	فزاینده نام و تخت قباد	1.0166054623143611e-17	2.1058747278586844e-18	2.8349389594366217e-18	1
1	گراینه تاج و شمشیر و داد	2.4111580110824113e-19	4.3388381889587264e-21	1.269249490880628e-21	1
1	که با فر و برزست و فرهنگ و نام	3.6175646904962134e-28	9.597991395634391e-30	3.5055799751571794e-28	1
1	ز تاج بزرگی رسیده بکام	2.911730275913585e-17	2.7747424165988414e-18	8.10806008420212e-19	1
1	سوی پاک هرمزد فرزند ما	3.140041330776366e-18	2.3834155823135753e-18	2.691434684012882e-18	1
1	پذیرفته از دل همی پند ما	9.462085054944442e-21	1.3811297344471158e-22	1.0485972531583334e-21	1
1	ز یزدان بدی شاد و پیروز بخت	2.5010621751586992e-20	1.0433568928429265e-24	3.1488608753880596e-23	1
1	همیشه جهاندار با تاج و تخت	7.620189999449821e-17	3.8806410681346314e-20	1.5538582343861125e-20	1
1	به ماه خجسته به خرداد روز	2.342611542998692e-20	2.4500030476266514e-20	5.790977717861551e-21	2
1	به نیک اختر و فال گیتی فروز	8.092939702749676e-21	3.163538805009563e-23	6.910004454099597e-24	1
1	نهادیم برسر تو را تاج زر	5.726750768719636e-21	9.009853710879999e-21	6.854395586569555e-21	2
1	چنان هم که ما یافتیم از پدر	5.038460323595005e-21	1.1148924060697727e-21	8.976938480691804e-22	1
1	همان آفرین نیز کردیم یاد	3.1262639455188164e-18	2.382065206526727e-18	2.6327942783140773e-18	1
1	که برتاج ماکرد فرخ قباد	3.9087600166241765e-18	2.9849787003450266e-18	2.7077711567499963e-18	1
1	تو بیدارباش و جهاندار باش	3.2052700896280047e-18	2.4509080012152985e-18	2.718282569581728e-18	1
1	خردمند و راد و بی‌آزار باش	2.6769900912069244e-19	3.2015253652286036e-21	2.144237508481714e-21	1
1	بدانش فزای و به یزدان گرای	2.1748466693210433e-18	1.6154120285031871e-18	4.742496573809445e-19	1
1	که اویست جان تو را رهنمای	7.977577032388407e-17	2.7010351137531396e-16	2.1247425769851655e-16	2
1	بپرسیدم از مرد نیکوسخن	7.935017249598793e-14	1.3845391226296436e-13	1.6842831183442238e-13	3
1	کسی کو بسال و خرد بد کهن	3.3085341211678024e-23	5.44027919990646e-24	4.853335831485086e-24	1
1	که از ما به یزدان که نزدیکتر	9.412466972622416e-19	5.87767234609475e-20	1.5754243295105927e-20	1
1	کرا نزد او راه باریکتر	5.115235091997428e-16	1.1115159409273206e-16	5.194438579546743e-16	3
1	چنین داد پاسخ که دانش گزین	4.751077356510154e-17	1.8460931471012434e-20	9.438084036831043e-21	1
1	چوخواهی ز پروردگار آفرین	1e-16	1e-16	1e-16	1
1	که نادان فزونی ندارد ز خاک	4.124237108581824e-20	1.3149237604516144e-20	7.076936280030312e-21	1
1	بدانش بسنده کند جان پاک	4.2529386052261454e-17	9.481396019312182e-17	2.2504569855189505e-16	3
1	بدانش‌بود شاه زیبای تخت	1e-16	1e-16	1e-16	1
1	که داننده بادی و پیروزبخت	7.238766218855411e-18	5.429209922821394e-19	7.860379642880466e-19	1
1	مبادا که گردی تو پیمان شکن	1.6549547276406228e-18	1.4732906728358468e-18	6.493615852563741e-21	1
1	که خاکست پیمان شکن را کفن	1.681950987176703e-20	1.6750733395861317e-20	3.141822868569329e-21	1
1	ببادا فره بیگناهان مکوش	1e-16	1e-16	1e-16	1
1	به گفتار بدگوی مسپارگوش	2.4403576128034878e-12	2.450004554455552e-12	5.831383958281523e-13	2
1	بهر کار فرمان مکن جز بداد	1.605143317123292e-20	1.174739641183708e-21	7.374629849232735e-21	1
1	که از داد باشد روان تو شاد	6.140853613536711e-22	1.078386781684315e-20	1.6309428363010197e-21	2
1	زبان را مگردان بگرد دروغ	3.0742417309187056e-18	2.3888487529304138e-18	5.525115885274394e-18	3
1	چوخواهی که تخت تو گیرد فروغ	4.312630932665545e-21	2.455629167124984e-21	1.5391858893857684e-22	1
1	وگر زیردستی‌بود گنج‌دار	4.3451212288811186e-09	1.2287287871394665e-10	2.633236874445627e-11	1
1	تو او را ازان گنج بی‌رنج دار	7.536669294572511e-22	2.8068196111488013e-22	2.1726383527519507e-21	3
1	که چیز کسان دشمن گنج تست	3.9087600166241766e-22	2.984978700345027e-22	2.7077711567499966e-22	1
1	بدان گنج شو شاد کز رنج تست	3.18118870829942e-26	2.387209814858428e-26	2.6327943783237716e-26	1
1	وگر زیردستی شود مایه دار	3.158989750257663e-18	2.386192535712421e-18	2.63279436410588e-18	1
1	همان شهریارش‌بود سایه دار	3.126263945518816e-14	2.382065206526727e-14	2.6327942783140772e-14	1
1	همی در پناه تو باید نشست	3.0426390018291756e-18	2.911359116275006e-20	6.219038455938237e-19	1
1	اگر زیردستست اگر در پرست	1.5071891400802172e-17	1.4934774258302358e-17	3.0092275115323813e-18	1
1	چو نیکی کند با تو پاداش کن	7.427350360517651e-23	2.102789246776338e-23	1.1859451320209454e-23	1
1	ابا دشمن دوست پرخاش کن	3.1384698388186432e-18	2.3795803818800494e-18	2.632794230840225e-18	1
1	وگر گردی اندر جهان ارجمند	3.192474567845823e-16	2.6996029067195298e-17	1.518102220008685e-16	1
1	ز درد تن اندیش و درد گزند	8.114098441550805e-22	2.278218539514481e-23	3.2552930389485497e-23	1
1	سرای سپنجست هرچون که هست	1.4579374100042723e-16	2.073637499781182e-16	8.188089962915997e-17	2
1	بدو اندر ایمن نشاید نشستت	3.214089891173489e-18	2.3795816740208397e-18	2.6327942308644127e-18	1
1	هنر جوی با دین و دانش گزین	8.603696395652416e-24	5.394704240102153e-24	9.1609859144202e-24	3
1	چوخواهی که‌یابی ز بخت آفرین	2.41029371330778e-18	2.913863271761701e-20	4.492334473939036e-20	1
1	گرامی کن او را که درپیش تو	4.31311854955839e-23	1.0177806674955923e-23	9.315266646872775e-23	3
1	سپر کرده جان بر بداندیش تو	4.474073735188033e-21	1.0558186751735165e-22	5.6459881643246005e-22	1
1	بدانش دو دست ستیزه ببند	3.067982541900585e-17	6.627041681383193e-18	1.6738474835879823e-17	1
1	چو خواهی که از بد نیابی گزند	2.185213704876239e-20	2.925588497944294e-21	4.70718938864146e-22	1
1	چو بر سر نهی تاج شاهنشهی	2.1876317890814944e-18	8.051179738614881e-20	9.756690623222332e-21	1
1	ره برتری بازجوی از بهی	3.069507497632809e-18	2.3834665493002103e-18	2.6369240346133642e-18	1
1	همیشه یکی دانشی پیش دار	4.231512655545976e-18	1.339107803426579e-18	7.727884712727918e-19	1
1	ورا چون روان و تن خویش دار	1.3031540286862474e-22	3.161287879188146e-24	1.9987093349618046e-23	1
1	بزرگان وبازارگانان شهر	3.1115390058787753e-10	2.379579912504495e-10	2.632794230831558e-10	1
1	همی داد باید که یابند بهر	3.8664071028450957e-17	5.956444872586504e-21	1.8582563379386314e-19	1
1	کسی کو ندارد هنر بانژاد	2.1356400524919205e-16	2.209811066109875e-17	2.2440111915142434e-17	1
1	مکن زو به نیز از کم و بیش یاد	2.1645858713043752e-31	3.9901390927543913e-32	3.764995718420135e-32	1
1	مده مرد بی‌نام را ساز جنگ	2.32557423049167e-22	7.726009631458139e-21	2.0042110588825976e-20	3
1	که چون بازجویی نیاید به چنگ	8.732628935967877e-18	3.707357486181187e-19	6.276521576285975e-20	1
1	به دشمن دهد مر تو را دوستدار	6.983234779800118e-22	3.926219991746871e-23	2.208449635412181e-22	1
1	دو کار آیدت پیش دشوار و خوار	9.84575804283655e-24	1.7737885067336854e-25	5.424759123902501e-24	1
1	سلیح تو درکارزار آورد	3.086527700870176e-14	2.3795794761454776e-14	2.6327942308235084e-14	1
1	همان بر تو روزی به کار آورد	7.144547539767295e-23	2.1636504921877103e-21	2.748304074896572e-22	2
1	ببخشای برمردم مستمند	3.0733837495482787e-10	2.3795792301652474e-10	2.6327942308185746e-10	1
1	ز بد دور باش و بترس از گزند	1.324179945277138e-26	5.7391998905245936e-27	5.584350126623692e-27	1
1	همیشه نهان دل خویش جوی	1.6600714538444136e-16	7.567428747968277e-17	5.4846559561322453e-17	1
1	مکن رادی و داد هرگز بروی	5.397031752814297e-20	1.787835222568465e-21	2.151992069497024e-21	1
1	همان نیز نیکی باندازه کن	3.1262639455188164e-18	2.382065206526727e-18	2.6327942783140773e-18	1
1	ز مرد جهاندیده بشنو سخن	3.793571405141425e-18	2.578288330673229e-18	2.713896802681048e-18	1
1	بدنیی گرای و بدین‌دار چشم	1.0000000000000001e-20	1.0000000000000001e-20	1.0000000000000001e-20	1
1	که از دین‌بود مرد را رشک وخشم	2.155380098042278e-24	2.8378780284370998e-24	4.7272502449794465e-24	3
1	هزینه باندازهٔ گنج کن	1e-16	1e-16	1e-16	1
1	دل از بیشی گنج بی‌رنج کن	4.3497307528754804e-21	6.107183508709478e-21	2.2869738305398616e-21	2
1	بکردار شاهان پیشین نگر	1.1192264406070869e-13	8.386286038537298e-15	1.3564679101961247e-14	1
1	نباید که باشی مگر دادگر	9.0479932420064e-16	2.0501781433594095e-17	7.834867502692604e-18	1
1	که نفرین‌بود بهر بیداد شاه	3.9087600166241765e-18	2.9849787003450266e-18	2.7077711567499963e-18	1
1	تو جز داد مپسند و نفرین مخواه	6.793443001288567e-24	2.2049009957398564e-24	2.7290112618349343e-24	1
1	کجا آن سر و تاج شاهنشهان	4.2116271985412505e-18	3.34569763540451e-17	1.2225330816277664e-17	2
1	کجا آن بزرگان و فرخ مهان	5.785451150611038e-18	6.28162859045324e-21	4.237605437379672e-22	1
1	ازایشان سخن یادگارست و بس	9.253341874800795e-19	7.536784405771269e-19	8.318378599545597e-19	1
1	سرای سپنجی نماند بکس	3.0174061134334145e-14	1.0057636217937502e-14	2.6329753050830506e-15	1
1	گزافه مفرمانی خون ریختن	3.1348275057135397e-13	1.3514752577634833e-13	5.325452043388974e-14	1
1	وگر جنگ را لشکر انگیختن	6.162516061245199e-15	3.5099237473275865e-19	1.5478426427238294e-19	1
1	نگه کن بدین نامه پندمند	1.9224900479560904e-15	6.943129722166832e-17	7.415098900936232e-18	1
1	دل اندر سرای سپنجی مبند	6.093315945589312e-16	5.841125145877313e-17	2.444630559226271e-17	1
1	بدین من تو را نیکویی خواستم	1.384160593725339e-18	5.969349545186556e-19	1.1346531404669693e-19	1
1	بدانش دلت را بیاراستم	3.079589797484182e-14	2.3795793644495857e-14	2.6327942308216395e-14	1
1	به راه خداوند خورشید و ماه	1.4508143302577724e-16	4.0202264506907555e-19	3.0146119022848664e-19	1
1	ز بن دور کن دیو را دستگاه	8.412711798354776e-23	1.6104412510437884e-24	5.853547793152647e-24	1
1	به روز و شب این نامه را پیش دار	6.470844810042927e-26	6.071117481478411e-27	1.5022272564343442e-27	1
1	خرد را به دل داور خویش دار	6.294462103940841e-22	4.5920676327408764e-23	3.4288417925346144e-23	1
1	اگر یادگاری کنی درجهان	3.188848459359489e-14	2.4607510658188998e-14	2.632795768809286e-14	1
1	که نام بزرگی نگردد نهان	1.7880461673033314e-16	2.5808375455409495e-16	8.017851820862664e-17	2
1	خداوند گیتی پناه تو باد	1.7512564135652114e-16	7.336993278064048e-17	7.375957492481012e-17	1
1	زمان و زمین نیکخواه تو باد	4.857044114728632e-18	1.3736127447307185e-18	1.4376787715511134e-18	1
1	بکام تو گردنده چرخ بلند	1.5069457643350663e-17	3.946668512726928e-18	4.610321757840521e-18	1
1	ز کردار بد دور و دور از گزند	3.585965650156035e-24	5.85736302194721e-24	2.3636327830862316e-24	2
1	شهنشاه کو داد دارد خرد	1.5030168140065686e-17	2.1230444918088103e-17	2.916878844362388e-17	3
1	بکوشد که با شرم گرد آورد	2.3141441882573097e-18	3.55916593188685e-20	1.3720800774078823e-20	1
1	دلیری به رزم اندرون زور دست	3.592158389120474e-19	8.830570687683775e-22	4.088802776291907e-22	1
1	بود پاکدینی و یزدان پرست	2.8193663335332166e-16	1.7708036982282104e-16	2.144156413752282e-16	1
1	به گیتی نگر کین هنرها کراست	2.5332918098281692e-20	2.453994361402704e-20	5.790978540919548e-21	1
1	چو دیدی ستایش مر او را سزاست	1.2527316348364468e-23	9.982624548065375e-26	9.65184620243395e-24	1
1	مجوی آنک چون مشتری روشنست	1.0000000000000001e-20	2.3814432898226907e-18	2.6327942761107344e-18	3
1	جهانجوی و با تیغ و با جوشنست	1.0266703725301612e-18	2.356995362980484e-22	3.9261829644958297e-22	1
1	جهان بستد از مردم بت پرست	1.8412073417788237e-20	1.3891901152595032e-21	1.3289023144376744e-20	1
1	ز دیبای دین بر دل آیین ببست	1.2591120616576158e-24	5.266123527804069e-25	6.423449496011133e-25	1
1	کنو لاجرم جود موجود گشت	1.0000000000000001e-20	1.0000000000000001e-20	1.0000000000000001e-20	1
1	چو شاه جهان شاه محمود گشت	1.8582857336980893e-19	4.749859685564761e-20	1.5779636627210447e-20	1
1	اگر بزم جوید همی‌گر نبرد	3.188848459359489e-18	2.4607510658189e-18	2.632795768809286e-18	1
1	جهان‌بخش را این‌بود کار کرد	7.186673499455083e-20	4.936417804040495e-20	2.6599969562199377e-20	1
1	ابوالقاسم آن شاه پیروز و داد	8.871088503318177e-17	1.5390706243878647e-20	5.146918419470108e-20	1
1	زمانه بدیدار او شاد باد	6.64644664544049e-17	4.772823062428053e-17	1.7633351715959006e-16	3
1	یکی پیر بد پهلوانی سخن	4.7853464644038764e-17	1.3593640791104087e-18	9.904861337322369e-18	1
1	به گفتار و کردار گشته کهن	1.348740708215782e-17	2.914654587220414e-19	2.014736992696317e-19	1
1	چنین گوید از دفتر پهلوان	8.331623674035546e-16	1.561159548214328e-16	6.882598643093802e-16	1
1	که پرسید موبد ز نوشین‌روان	7.536315588208881e-15	8.65163979292828e-18	5.623937499031049e-18	1
1	که آن چیست کز کردگار جهان	9.903923150435265e-19	2.7273129247567013e-20	2.249902166555466e-20	1
1	بخواهد پرستنده اندر نهان	3.076727868373284e-14	2.3795792862362503e-14	2.632794230819577e-14	1
1	بدان آرزو نیز پاسخ دهد	3.1811887082994195e-18	2.3872098148584278e-18	2.6327943783237716e-18	1
1	بدان پاسخش بخت فرخ نهد	3.1811887082994195e-18	2.3872098148584278e-18	2.6327943783237716e-18	1
1	یکی دست برداشته به آسمان	3.327578626487529e-18	2.3845534857585176e-18	2.6327943258540063e-18	1
1	همی‌خواهد از کردگار جهان	5.346400145695936e-14	1.0276651146486428e-15	3.527914409679821e-15	1
1	نیابد بخواهش همه آرزو	3.0813749837886285e-14	2.3795793620697416e-14	2.6327942308208263e-14	1
1	دوچشمش پر از آب و پر چینش رو	1.0463912695775237e-26	4.434929251010835e-28	4.222365744197772e-27	1
1	به موبد چنین گفت پیروز شاه	5.90659781115131e-17	7.1267398062479765e-22	3.5248413701138305e-22	1
1	که خواهش ز یزدان به اندازه خواه	1.7450671958874116e-23	1.2191992764027527e-23	6.574586659263235e-24	1
1	کزان آرزو دل پراز خون شود	4.434961045937422e-22	7.260367910783647e-24	6.837068995633663e-24	1
1	که خواهد که زاندازه بیرون شود	5.859481239066072e-20	8.442122210040316e-20	9.118350792837226e-20	3
1	بپرسید نیکی کرا درخورست	3.0851103440768375e-14	2.3795794406773094e-14	2.6327942308225877e-14	1
1	بنام بزرگی که زیباترست	3.071737045660788e-14	2.37957918515102e-14	2.632794230817381e-14	1
1	چنین داد پاسخ که هرکس که گنج	2.8893385064258435e-22	1.8562238295434641e-25	9.438087476381092e-26	1
1	بیابد پراگنده نابرده رنج	3.084906147766037e-14	2.379579472387704e-14	2.6327942308239448e-14	1
1	نبخشد نباشد سزاوار تخت	1e-16	1e-16	1e-16	1
1	زمان تا زمان تیره گرددش بخت	3.6124474662461654e-20	8.055798188014603e-21	1.7115174756554618e-20	1
1	ز هستی وبخشش‌بود مرد مه	1.944570474446497e-16	7.359749792518469e-17	5.636655181586607e-17	1
1	تو ار گنج‌داری نبخشی نه به	3.205270089628005e-22	3.7226535552920356e-21	1.565926826873975e-21	2
1	بگفت‌ش خرد راکه بنیاد چیست	1.0000000000000001e-20	1.0000000000000001e-20	1.0000000000000001e-20	1
1	بشاخ و ببرگ خرد شاد کیست	1.0000000000000001e-24	1.0000000000000001e-24	1.0000000000000001e-24	1
1	چنین داد پاسخ که داناست شاد	1.0298364555888393e-18	2.1459983837008634e-22	3.18740986607903e-22	1
1	دگر آنک شرمش‌بود با نژاد	6.336866146046166e-16	1.2589140091945077e-16	1.0828450443302256e-16	1
1	برسید دانش کرا سودمند	1e-16	1e-16	1e-16	1
1	کدامست بی‌دانش و بی‌گزند	3.0681241863754267e-14	2.379579117455329e-14	2.6327942308160316e-14	1
1	چنین داد پاسخ که هر کو خرد	4.411876540426673e-19	9.555246923528108e-23	7.535923873592424e-23	1
1	بپرورد جان را همی‌پرورد	6.33709021149403e-16	1.1331086213142993e-15	1.6925004992710147e-15	3
1	ز بیشی خرد را‌بود سودمند	2.1045299195127481e-16	7.359773099936714e-17	5.636655182143831e-17	1
1	همان بی‌خرد باشد اندر گزند	3.1262639455188164e-18	1.4108257971364037e-17	3.07932680445273e-16	3
1	بگفت‌ش که دانش به از فر شاه	5.716890504726632e-23	1.2602483806812898e-23	1.4741845167819063e-24	1
1	که فرر و بزرگیست زیبای گاه	2.1460977573862343e-22	9.806125831303414e-23	2.708046529006357e-23	1
1	چنین داد پاسخ که دانا بفر	4.7192444441338746e-17	1.8460929701130436e-20	9.438084036762428e-21	1
1	بگیرد جهان سر به سر زیر پر	5.054902881721356e-22	6.468711189060802e-22	8.247006404044704e-23	2
1	خرد باید و نام و فرو نژاد	3.5786273580871997e-22	2.856081994229476e-22	1.726896812927545e-21	3
1	بدین چار گیرد سپهر از تو یاد	2.962577118971728e-23	4.5075223702528713e-23	4.1351968232793685e-23	2
1	چنین گفت زان پس که زیبای تخت	7.719112186660143e-22	5.85472933838223e-25	6.174188178809593e-24	1
1	کدامست وز کیست ناشاد بخت	3.0681241863754267e-18	2.379579117455329e-18	2.632794230816032e-18	1
1	چنین داد پاسخ که یاری نخست	1.0298364555888393e-18	1.8526858696777642e-20	9.438086547752358e-21	1
1	بباید ز شاه جهاندار جست	2.7612696773302407e-15	1.9519375311840896e-16	1.5427616026143246e-16	1
1	دگر بخشش و دانش و رسم گاه	1.1431352823418448e-21	4.155953362290917e-23	7.238008343373764e-23	1
1	دلش پر ز بخشایش دادخواه	2.413952212302323e-16	3.144109665604778e-18	1.3130692505721857e-17	1
1	ششم نیز کانرا دهد مهتری	3.0722541105543353e-18	2.379579200790502e-18	2.6327942308178257e-18	1
1	که باشد سزوار بر بهتری	1.893061859897624e-16	2.599653251710739e-16	8.556596666848549e-17	2
1	به هفتم که از نیک و بد درجهان	2.5766390713128117e-22	8.341651662733026e-23	2.6202258354411775e-23	1
1	سخنها بروبر نماند نهان	1.3957042456349925e-13	1.286788933006127e-14	1.97693004919249e-14	1
1	چوفر و خرد دارد و دین و بخت	1.5651499692853397e-25	1.1602590846723838e-25	6.717148992592729e-26	1
1	سزوار تاجست و زیبای تخت	9.100619994117114e-19	7.44166579163265e-19	8.144033394805056e-19	1
1	بهشتم که دشمن بداند ز دوست	1.49139804960512e-20	2.0505859128058137e-20	1.646101388105424e-19	3
1	بی‌آزاری از شهریاران نکوست	1e-16	1e-16	1e-16	1
1	نماند پس ازمرگ او نام زشت	3.078566472543971e-22	2.3795793116718723e-22	2.632794230819877e-22	1
1	بیابد به فرجام خرم بهشت	3.343115503850358e-15	2.8349316222227025e-16	1.8407956594567154e-17	1
1	بپرسیدش از داد و خردک منش	2.6383699610352873e-21	2.0505776509206797e-23	2.4263273430874012e-23	1
1	ز نیکی وز مردم بدکنش	1.9158734559735393e-16	7.359745588441476e-17	5.63665518148643e-17	1
1	چنین داد پاسخ که آز و نیاز	6.879203934242727e-23	1.617020686093625e-25	8.115466195190022e-25	1
1	دو دیوند بدگوهر و دیر ساز	3.1664535967430664e-22	2.3808513952109097e-22	2.63550004955567e-22	1
1	هرآنکس که بیشی کند آرزوی	8.662813987481433e-18	8.938589072551829e-19	1.4105275125593316e-18	1
1	بدو دیو او باز گردد بخوی	9.393036991262388e-21	1.194497498518452e-22	1.0626654718132172e-21	1
1	وگر سفلگی برگزید او ز رنج	3.572723752289602e-19	9.203552984107376e-20	2.4361798755240905e-19	1
1	گزیند برین خاک آگنده گنج	3.070502078246918e-18	2.3795791631972132e-18	2.632794230816968e-18	1
1	چو بیچاره دیوی‌بود دیرساز	3.7129223088706484e-14	2.4949607906142145e-14	2.6327964163716782e-14	1
1	که هر دو بیک خو گرایند باز	3.311964256289408e-23	4.4244277163517687e-23	2.237536911415632e-23	2
1	بپرسید و گفتا که چندست و چیست	1.1930119337547884e-25	2.1143426799022755e-26	4.839254813694203e-28	1
1	که بهری برو هم بباید گریست	5.048977458419341e-21	7.970172518359357e-23	4.4915331027639464e-23	1
1	دگر بهر ازو گنج و تاجست و نام	1.6063604884655415e-27	2.6343567015724606e-28	2.4570855460681657e-28	1
1	ازان مستمندیم و زین شادکام	2.9040453077119123e-16	1.774153887572135e-16	2.1441564934281742e-16	1
1	چنین داد پاسخ که دانا سخن	4.7192444441338746e-17	1.8460929701130436e-20	9.438084036762428e-21	1
1	ببخشید واندیشه افگند بن	7.864484958089675e-14	2.381260881491512e-15	2.6327942915946168e-15	1
1	نخستین سخن گفتن سودمند	8.255960686569754e-13	9.575713920371355e-15	6.53509795087741e-15	1
1	خوش آواز خواند ورا بی‌گزند	3.3111328275111667e-20	1.1968706709910987e-18	2.313664092440163e-17	3
1	دگر آنک پیمان سخن خواستن	2.11081058438321e-17	7.718116349146498e-18	6.5214044269613424e-18	1
1	سخنگوی و بینا دل آراستن	3.0796365073138284e-18	2.3795793654436384e-18	2.6327942308216625e-18	1
1	که چندان سراید که آید به کار	5.565780403173253e-20	4.1305478475702e-20	2.4954116407751044e-21	1
1	وزو ماند اندر جهان یادگار	2.5284143955966013e-16	6.6231019261129746e-18	9.318389693467617e-17	1
1	سه دیگر سخنگوی هنگام جوی	1.576765721786832e-17	7.497690659969385e-19	2.0616111684780503e-18	1
1	بماند همه ساله بر آب روی	3.794726962958657e-20	1.7758576743610955e-19	1.6961922680664618e-19	2
1	چهارم که دانا دلارای خواند	2.3219522539397408e-16	2.0479519277716825e-17	7.795838818137296e-18	1
1	سراینده را مرد بارای خواند	1.0000000000000001e-20	1.0000000000000001e-20	1.0000000000000001e-20	1
1	که پیوسته گوید سراسر سخن	1.1164179097257614e-17	6.002883211254464e-19	2.707844947918965e-19	1
1	اگر نو‌بود داستان‌گر کهن	3.188848459359489e-14	2.4607510658188998e-14	2.632795768809286e-14	1
1	به پنجم که باشد سخنگوی گرم	1.1168970282412213e-18	2.1337361324612494e-18	1.8299574731012502e-19	2
1	بشیرین سخن هم به آواز نرم	7.515262165299859e-22	5.210523795260299e-22	3.463237980892046e-22	1
1	سخن چون یک اندر دگر بافتی	1.7789796907870818e-19	8.995425559961291e-21	1.3908037745573013e-18	3
1	ازو بی‌گمان کام دل یافتی	1.8741245492873016e-17	1.0520605600386842e-17	2.013491919639455e-18	1
1	بپرسید چندی که آموختی	3.0851103440768375e-14	2.0523400592149743e-12	7.841763086950404e-13	2
1	روان را به دانش بیفروختی	5.2000837561538594e-14	1.5239429248948944e-14	4.997736873521553e-15	1
1	چنین گفت کز هرک آموختم	1.5971454562400992e-15	4.190844285081289e-17	1.6069822768363383e-16	1
1	همه فام جان وخرد توختم	3.3416172153408816e-18	2.389449219466766e-18	2.6327944181512714e-18	1
1	همی‌پرسم از ناسزایان سخن	1e-16	1e-16	1e-16	1
1	چه گویی که دانش کی آید ببن	1.2743565563653205e-22	3.4550930610586675e-22	4.0135246646488374e-23	2
1	بدانش نگر دور باش از گناه	3.079589797484182e-22	2.379579364449586e-22	1.6963181629266935e-20	3
1	که دانش گرامی‌تر از تاج و گاه	5.066155949959512e-19	1.478933459244552e-21	1.8179606293510177e-22	1
1	بپرسید کس را از آموختن	8.249713544960415e-16	2.0883485522234665e-14	3.18049416842073e-14	3
1	ستایش ندیدم و افروختن	3.084358828133811e-14	3.7606248511992024e-14	2.6343072435912618e-15	2
1	که نیزش ز دانا بباید شنید	2.056372744962279e-20	8.52066002642913e-21	5.6239324600091184e-21	1
1	نگویم کسی کو بجایی رسید	3.5046005821094744e-17	7.260243277037434e-18	5.939982489750161e-18	1
