1	ز تاج بزرگی رسیده بکام	3.2273589769787438e-27	2.6490428104359674e-30	1.7338901131452894e-30	1
1	سوی پاک هرمزد فرزند ما	1.0786799334342646e-31	5.928984317830933e-33	8.518652841166547e-32	1
1	پذیرفته از دل همی پند ما	9.703019753676417e-34	2.7739628696683533e-37	2.6719759656484086e-35	1
1	ز یزدان بدی شاد و پیروز بخت	9.205643876052305e-28	3.798174912249791e-37	7.002909922695391e-36	1
1	همیشه جهاندار با تاج و تخت	4.018919784324117e-25	2.7748318735827632e-30	1.5275903807157815e-33	1
1	به ماه خجسته به خرداد روز	1.971868291106424e-34	7.514476925124947e-36	2.833767861379354e-38	1
1	به نیک اختر و فال گیتی فروز	1.326028994340292e-28	4.5948972344541357e-35	1.6971669195268366e-39	1
1	نهادیم برسر تو را تاج زر	1.276603773613425e-35	4.8240469497155654e-37	1.320076842399809e-38	1
1	چنان هم که ما یافتیم از پدر	2.916082112985492e-32	4.9285666316180335e-36	8.747595806646261e-38	1
1	همان آفرین نیز کردیم یاد	8.604926915210346e-32	3.826858004167798e-33	1.2887090974682927e-34	1
1	که برتاج ماکرد فرخ قباد	1.209687963235122e-30	8.905980563120795e-31	1.1786302978797355e-31	1
1	تو بیدارباش و جهاندار باش	2.03436563081565e-31	1.1349513908399739e-31	1.301893344155088e-31	1
1	خردمند و راد و بی‌آزار باش	8.146699627761193e-32	3.249471915328289e-38	1.3023490999546345e-38	1
1	بدانش فزای و به یزدان گرای	3.370616500893943e-31	6.911908917353687e-38	8.833876939738565e-38	1
1	که اویست جان تو را رهنمای	5.51683759470555e-24	5.475054364124007e-30	4.243526330015088e-31	1
1	بپرسیدم از مرد نیکوسخن	5.373612314282708e-22	2.7968166746402315e-22	2.164048997842734e-22	1
1	کسی کو بسال و خرد بد کهن	1.3452788527009584e-38	1.9544690302103433e-41	1.1369004426770852e-42	1
1	که از ما به یزدان که نزدیکتر	1.0948551454654851e-25	3.4592678308192003e-29	1.241351158385117e-30	1
1	کرا نزد او راه باریکتر	1.9948372086680788e-25	4.3447900006166014e-32	3.877837573192438e-29	1
1	چنین داد پاسخ که دانش گزین	7.19976705167829e-24	2.3540529816071133e-32	9.618297746433764e-34	1
1	چوخواهی ز پروردگار آفرین	9.999999999999996e-29	9.999999999999996e-29	9.999999999999996e-29	1
1	که نادان فزونی ندارد ز خاک	6.2117253278290885e-31	1.0935598807510895e-31	2.879900766199909e-33	1
1	بدانش بسنده کند جان پاک	1.372506282686447e-26	5.068275175075954e-31	1.6013160681558796e-29	1
1	بدانش‌بود شاه زیبای تخت	9.999999999999996e-29	9.999999999999996e-29	9.999999999999996e-29	1
1	که داننده بادی و پیروزبخت	5.3168395362797914e-27	2.6492502358185535e-27	3.8371737111980327e-28	1
1	مبادا که گردی تو پیمان شکن	6.54972161756347e-30	1.9394212326673273e-30	8.555654491561079e-32	1
1	که خاکست پیمان شکن را کفن	1.003694146625009e-34	2.6311299958262814e-33	8.125898036217149e-37	2
1	ببادا فره بیگناهان مکوش	9.999999999999996e-29	9.999999999999996e-29	9.999999999999996e-29	1
1	به گفتار بدگوی مسپارگوش	5.608163693132098e-20	2.731108330488106e-23	2.0393549456802084e-23	1
1	بهر کار فرمان مکن جز بداد	2.71855688690918e-32	2.505147759360358e-37	6.177147407892962e-36	1
1	که از داد باشد روان تو شاد	3.844329816842577e-33	1.5554944414984463e-32	1.053616225906439e-33	2
1	زبان را مگردان بگرد دروغ	1.2409492668931788e-32	1.3990095560937973e-32	2.1842095446255174e-30	3
1	چوخواهی که تخت تو گیرد فروغ	3.0027928824320213e-34	1.1575517914100466e-35	1.4963729635836857e-36	1
1	وگر زیردستی‌بود گنج‌دار	1.1199914999899194e-13	2.0898083983626902e-18	4.039056988988728e-21	1
1	تو او را ازان گنج بی‌رنج دار	7.013687305901007e-35	3.598491324623655e-39	7.264641070946371e-38	1
1	که چیز کسان دشمن گنج تست	1.209687963235122e-37	8.905980563120795e-38	1.1786302978797354e-38	1
1	بدان گنج شو شاد کز رنج تست	1.6596397869049355e-45	1.1443676255774614e-46	9.344635060920738e-48	1
1	وگر زیردستی شود مایه دار	1.3456580436571342e-31	9.539242014067095e-33	2.019523302607329e-35	1
1	همان شهریارش‌بود سایه دار	8.604926915210346e-25	3.826858004167798e-26	1.2887090974682928e-27	1
1	همی در پناه تو باید نشست	2.6866650893009283e-25	5.1236642616375226e-33	1.1523841684646775e-29	1
1	اگر زیردستست اگر در پرست	1.7460061838389267e-28	2.3249034477714363e-28	7.261267970562095e-31	2
1	چو نیکی کند با تو پاداش کن	2.507200571229804e-35	3.593931054688599e-38	1.2724253244513485e-40	1
1	ابا دشمن دوست پرخاش کن	1.035207833045302e-31	2.1869814888296576e-35	4.0069373111366177e-35	1
1	وگر گردی اندر جهان ارجمند	3.796414119350382e-25	3.5695442460148746e-30	3.3917326588513015e-31	1
1	ز درد تن اندیش و درد گزند	6.036724257014154e-34	6.2898260299734805e-37	2.0427180688925058e-36	1
1	سرای سپنجست هرچون که هست	1.6105039264267122e-29	2.583886152290873e-31	4.786578003861184e-32	1
1	بدو اندر ایمن نشاید نشستت	2.116034101692872e-31	5.193337645630854e-35	2.6621680316118927e-34	1
1	هنر جوی با دین و دانش گزین	4.895280009783287e-40	7.624258140147084e-41	3.822614740941215e-43	1
1	چوخواهی که‌یابی ز بخت آفرین	6.449528844409078e-29	9.915685138651282e-30	1.8670310239513588e-30	1
1	گرامی کن او را که درپیش تو	1.0378039266265889e-38	3.2585093618268887e-41	1.3449869159694707e-41	1
1	سپر کرده جان بر بداندیش تو	6.676045157952766e-31	5.800699083617981e-30	1.7137242427380986e-30	2
1	بدانش دو دست ستیزه ببند	2.6283865257177214e-29	1.1246402196707708e-32	8.313119144610464e-33	1
1	چو خواهی که از بد نیابی گزند	8.969044763764472e-30	2.0032719537001753e-33	5.142773696426999e-36	1
1	چو بر سر نهی تاج شاهنشهی	1.246815323796701e-27	4.79543236404302e-31	2.891591830423375e-33	1
1	ره برتری بازجوی از بهی	5.310535400573575e-33	8.456744693796106e-33	7.340841037985772e-33	2
1	همیشه یکی دانشی پیش دار	3.061260159841483e-29	1.8962916625942095e-31	1.4489215182756928e-32	1
1	ورا چون روان و تن خویش دار	4.878586364445618e-35	1.3223619308693537e-41	8.054269774601353e-36	1
1	بزرگان وبازارگانان شهر	6.561183521604461e-18	2.1218798645989967e-21	4.601219817626492e-21	1
1	همی داد باید که یابند بهر	8.309950772984635e-26	1.9015879763046768e-34	1.4897811834429223e-32	1
1	کسی کو ندارد هنر بانژاد	1.0901787502403978e-24	5.854040319847591e-28	1.355084702695013e-29	1
1	مکن زو به نیز از کم و بیش یاد	3.583372422955171e-50	4.656776559026501e-51	2.4264686377302675e-49	3
1	مده مرد بی‌نام را ساز جنگ	5.49712678689753e-35	1.5515498612388874e-35	9.217958449678707e-37	1
1	که چون بازجویی نیاید به چنگ	3.212849909548403e-26	9.044287114180304e-28	4.626394660577269e-31	1
1	به دشمن دهد مر تو را دوستدار	4.923414777460039e-32	1.862272993793294e-35	6.210608272992609e-36	1
1	دو کار آیدت پیش دشوار و خوار	3.564961557679361e-39	3.533906695743151e-44	4.912354639214217e-38	3
1	سلیح تو درکارزار آورد	2.9978792194708776e-25	2.059729752331067e-28	2.00000130612456e-28	1
1	همان بر تو روزی به کار آورد	3.3444560395633585e-38	3.2779525491112777e-34	1.0784223657205044e-38	2
1	ببخشای برمردم مستمند	1.0680568884587212e-18	5.931699277007586e-21	2.0002154931420596e-21	1
1	ز بد دور باش و بترس از گزند	1.7018492763126152e-38	1.2362157208304168e-39	1.4538591164868257e-38	1
1	همیشه نهان دل خویش جوی	3.2464806537351854e-26	2.4245649971687307e-27	6.99701868825596e-30	1
1	مکن رادی و داد هرگز بروی	2.059704533285381e-32	2.5236201863402755e-33	1.4015638583556856e-34	1
1	همان نیز نیکی باندازه کن	8.604926915210346e-32	3.826858004167798e-33	1.2887090974682927e-34	1
1	ز مرد جهاندیده بشنو سخن	1.0488767688351123e-30	2.924297097971066e-31	1.2299006996999227e-31	1
1	بدنیی گرای و بدین‌دار چشم	9.999999999999996e-36	9.999999999999996e-36	9.999999999999996e-36	1
1	که از دین‌بود مرد را رشک وخشم	1.9897101523694363e-40	1.3449735090761673e-40	2.9580137387692564e-38	3
1	هزینه باندازهٔ گنج کن	9.999999999999996e-29	9.999999999999996e-29	9.999999999999996e-29	1
1	دل از بیشی گنج بی‌رنج کن	6.262199073286168e-35	5.80436211177699e-35	1.1061739283073596e-35	1
1	بکردار شاهان پیشین نگر	1.0131121096635908e-21	1.100934360685409e-27	4.0003173384781166e-28	1
1	نباید که باشی مگر دادگر	2.4270804622390565e-25	7.327747178723947e-30	6.1991008606733186e-30	1
1	که نفرین‌بود بهر بیداد شاه	1.209687963235122e-30	8.905980563120795e-31	1.1786302978797355e-31	1
1	تو جز داد مپسند و نفرین مخواه	2.0992513536896555e-38	1.642865982528403e-41	2.9338134911389345e-41	1
1	کجا آن سر و تاج شاهنشهان	6.680021065641098e-28	6.008050785212673e-27	1.0067994341067389e-28	2
1	کجا آن بزرگان و فرخ مهان	4.228057050286736e-25	3.208132445866272e-31	1.5381403806560283e-32	1
1	ازایشان سخن یادگارست و بس	2.7612516446213815e-32	1.5569422161973226e-32	2.6943589216280433e-32	1
1	سرای سپنجی نماند بکس	9.090743480025737e-24	2.988156789617093e-27	4.0005506195171467e-28	1
1	گزافه مفرمانی خون ریختن	1.3258972527714694e-22	4.130994593176984e-28	8.665292357143812e-28	1
1	وگر جنگ را لشکر انگیختن	4.0185170961006907e-22	3.513792228320833e-28	6.082491674918413e-30	1
1	نگه کن بدین نامه پندمند	1.820448345592627e-21	1.305756566443517e-27	1.6716645870302523e-29	1
1	دل اندر سرای سپنجی مبند	7.287157762293867e-23	1.5990823024846975e-27	5.590255468611377e-29	1
1	بدین من تو را نیکویی خواستم	5.883366267143677e-29	3.471460581784155e-29	2.4558451910371e-31	1
1	بدانش دلت را بیاراستم	1.9831545083432747e-25	2.04429040408072e-28	2.0000011378195512e-28	1
1	به راه خداوند خورشید و ماه	3.6588108164818255e-23	1.4893257781203535e-26	1.0213753801463519e-29	1
1	ز بن دور کن دیو را دستگاه	1.8574033847072547e-35	8.815184864868724e-39	9.320969389138338e-37	1
1	به روز و شب این نامه را پیش دار	2.5247221332444548e-37	1.2682659848014134e-41	1.5110680305257812e-43	1
1	خرد را به دل داور خویش دار	3.285387641950871e-34	1.3939038293929414e-36	1.2509714774929486e-38	1
1	اگر یادگاری کنی درجهان	1.7525221620372775e-24	1.1710955696878311e-24	4.3936547136348214e-27	1
1	که نام بزرگی نگردد نهان	1.6520466000665714e-27	6.291169412120783e-28	1.416544066363767e-29	1
1	خداوند گیتی پناه تو باد	5.661651556760155e-25	7.926642578979686e-29	4.6146540488371664e-29	1
1	زمان و زمین نیکخواه تو باد	1.063316993944841e-28	7.081194977642546e-32	1.564536167163835e-32	1
1	بکام تو گردنده چرخ بلند	9.447561100161694e-30	9.065192589202402e-34	4.035719269623768e-34	1
1	ز کردار بد دور و دور از گزند	8.640467084080977e-35	1.394240816112984e-34	2.355786501459724e-36	2
1	شهنشاه کو داد دارد خرد	9.159656107099001e-29	4.495569939409362e-32	4.684714470099958e-31	1
1	بکوشد که با شرم گرد آورد	3.082093555217076e-28	1.9311877582259364e-33	1.7343367715216613e-34	1
1	دلیری به رزم اندرون زور دست	5.0402922935004696e-30	6.617001686496743e-38	1.480912142545987e-37	1
1	بود پاکدینی و یزدان پرست	3.40127530240484e-29	1.3883969837471774e-32	9.794512220619478e-32	1
1	به گیتی نگر کین هنرها کراست	8.880319431600744e-34	1.2990886883981258e-35	3.2598224048033635e-39	1
1	چو دیدی ستایش مر او را سزاست	1.3770471826644908e-36	1.89217263497154e-39	9.621544203055927e-40	1
1	مجوی آنک چون مشتری روشنست	9.999999999999996e-36	2.762478731604358e-33	5.728292480246455e-35	2
1	جهانجوی و با تیغ و با جوشنست	4.055845611414614e-27	3.4266342148089024e-34	3.7542674397728463e-34	1
1	جهان بستد از مردم بت پرست	4.9268933508558246e-32	2.3717821732990908e-33	6.126308659578849e-32	3
1	ز دیبای دین بر دل آیین ببست	3.5073535496256896e-41	1.12103552327353e-41	2.430516908252226e-42	1
1	کنو لاجرم جود موجود گشت	9.999999999999996e-36	9.999999999999996e-36	9.999999999999996e-36	1
1	چو شاه جهان شاه محمود گشت	5.260721059015634e-31	1.7852723657099754e-30	1.1743110221358748e-33	2
1	اگر بزم جوید همی‌گر نبرد	1.7525221620372775e-31	1.171095569687831e-31	4.393654713634821e-34	1
1	جهان‌بخش را این‌بود کار کرد	2.0904197695352627e-32	5.275710334567551e-33	3.5327622879960015e-33	1
1	ابوالقاسم آن شاه پیروز و داد	2.5702005166577504e-22	2.509410971492183e-30	1.1106407831607683e-29	1
1	زمانه بدیدار او شاد باد	3.756801544167865e-29	5.784776178951225e-28	4.736940872831178e-31	2
1	یکی پیر بد پهلوانی سخن	2.0674300506039334e-28	1.2891583809300934e-30	1.3602024308997574e-31	1
1	به گفتار و کردار گشته کهن	1.5737073589428332e-27	9.73151313599876e-33	1.328099847486845e-33	1
1	چنین گوید از دفتر پهلوان	2.014790491690445e-24	7.235619362977802e-27	4.34217221594369e-29	1
1	که پرسید موبد ز نوشین‌روان	1.3127059432038491e-22	2.4635860111723158e-27	1.9536766558940244e-28	1
1	که آن چیست کز کردگار جهان	2.260014909847779e-27	3.738789562748855e-31	2.0911290859686988e-31	1
1	بخواهد پرستنده اندر نهان	1.5284434770039878e-25	9.359117518236038e-28	9.958112149764451e-28	1
1	بدان آرزو نیز پاسخ دهد	1.6596397869049354e-31	1.1443676255774615e-32	9.344635060920738e-34	1
1	بدان پاسخش بخت فرخ نهد	1.6596397869049354e-31	1.1443676255774615e-32	9.344635060920738e-34	1
1	یکی دست برداشته به آسمان	3.753635049628745e-31	7.243257626825575e-33	1.4849822686225874e-33	1
1	همی‌خواهد از کردگار جهان	7.683570544299575e-22	9.510934875816834e-26	3.577171498331337e-25	1
1	نیابد بخواهش همه آرزو	2.238239652767759e-25	2.042382279987908e-28	2.5880732974294785e-27	1
1	دوچشمش پر از آب و پر چینش رو	1.1632106413975853e-41	5.401399654833634e-44	6.123946909455473e-43	1
1	به موبد چنین گفت پیروز شاه	3.9348743384136317e-23	6.77919851139369e-31	2.3073750500284442e-32	1
1	که خواهش ز یزدان به اندازه خواه	2.330932364475089e-37	4.880825776149062e-38	1.3970252826288734e-36	3
1	کزان آرزو دل پراز خون شود	2.50091605028495e-33	4.2578174242619885e-37	4.885472391489859e-38	1
1	که خواهد که زاندازه بیرون شود	6.234052656286588e-31	2.3644099005204764e-31	5.493294273558963e-30	3
1	بپرسید نیکی کرا درخورست	2.7747418583570366e-25	1.068053479235819e-27	5.343040989985045e-28	1
1	بنام بزرگی که زیباترست	8.374412796793413e-26	2.0163212259929128e-28	2.0000003531875002e-28	1
1	چنین داد پاسخ که هرکس که گنج	1.3759973872745853e-30	2.362666567964287e-34	2.0135705757969148e-37	1
1	بیابد پراگنده نابرده رنج	2.7268000585859024e-25	2.0586878721210934e-28	1.8627798957642663e-27	1
1	نبخشد نباشد سزاوار تخت	9.999999999999996e-29	9.999999999999996e-29	9.999999999999996e-29	1
1	زمان تا زمان تیره گرددش بخت	1.2869808218053555e-33	2.558221260200753e-35	1.1479021039861313e-35	1
1	ز هستی وبخشش‌بود مرد مه	1.567729016101812e-27	9.043532253120867e-30	1.1402208189167262e-29	1
1	تو ار گنج‌داری نبخشی نه به	2.03436563081565e-38	1.0580429014394122e-34	1.1430214442010211e-35	2
1	بگفت‌ش خرد راکه بنیاد چیست	9.999999999999996e-36	9.999999999999996e-36	9.999999999999996e-36	1
1	بشاخ و ببرگ خرد شاد کیست	9.999999999999996e-43	9.999999999999996e-43	9.999999999999996e-43	1
1	چنین داد پاسخ که داناست شاد	4.360484677764224e-27	1.1378372310828514e-33	4.450745291162078e-35	1
1	دگر آنک شرمش‌بود با نژاد	4.870352089692577e-25	2.8453119045856046e-31	3.780067783601004e-32	1
1	برسید دانش کرا سودمند	9.999999999999996e-29	9.999999999999996e-29	9.999999999999996e-29	1
1	کدامست بی‌دانش و بی‌گزند	2.899363296318953e-26	2.005545775972686e-28	2.000000116444165e-28	1
1	چنین داد پاسخ که هر کو خرد	7.974460270245076e-24	1.254820990234545e-32	5.838952802805601e-35	1
1	بپرورد جان را همی‌پرورد	4.394086629030002e-25	2.051548790616807e-25	5.484940302649206e-25	3
1	ز بیشی خرد را‌بود سودمند	7.789220403262513e-27	6.312271015994556e-31	2.4598058098968913e-31	1
1	همان بی‌خرد باشد اندر گزند	8.604926915210346e-32	2.851185050287649e-30	1.3284815093542009e-28	3
1	بگفت‌ش که دانش به از فر شاه	1.4699172460922039e-36	7.127121879657619e-42	1.2407510474880008e-38	1
1	که فرر و بزرگیست زیبای گاه	5.949716815023891e-35	3.381615079508116e-36	7.916030924111888e-37	1
1	چنین داد پاسخ که دانا بفر	5.475991324203091e-24	2.1800158063253815e-32	8.297604453519877e-34	1
1	بگیرد جهان سر به سر زیر پر	5.082980108936979e-35	2.621796684494883e-35	1.0782486293516987e-37	1
1	خرد باید و نام و فرو نژاد	2.158091737685511e-35	2.8515105248220276e-34	2.4338331068151294e-37	2
1	بدین چار گیرد سپهر از تو یاد	3.9294588110556246e-39	1.8004928665766826e-40	5.170409300008695e-42	1
1	چنین گفت زان پس که زیبای تخت	3.4155430497005845e-31	3.4809438455075605e-37	7.377386568579017e-37	1
1	کدامست وز کیست ناشاد بخت	2.899363296318953e-33	2.005545775972686e-35	2.0000001164441648e-35	1
1	چنین داد پاسخ که یاری نخست	4.360484677764224e-27	5.426474757748147e-31	1.786754337993816e-33	1
1	بباید ز شاه جهاندار جست	1.534905959117571e-25	4.5398851010299115e-32	5.925325745258217e-32	1
1	دگر بخشش و دانش و رسم گاه	2.997686713018579e-32	5.37094517204498e-34	5.0615784491335065e-39	1
1	دلش پر ز بخشایش دادخواه	6.445720888734222e-25	2.535927110569397e-28	1.2812442801967044e-28	1
1	ششم نیز کانرا دهد مهتری	8.960640040510159e-33	5.367769801413477e-35	2.0001638167605674e-35	1
1	که باشد سزوار بر بهتری	6.071895455693076e-27	1.5359061133274124e-27	3.7265324798258128e-28	1
1	به هفتم که از نیک و بد درجهان	3.439069497405348e-34	1.0282194951944538e-39	8.954984340351006e-38	1
1	سخنها بروبر نماند نهان	3.7523018647504556e-22	1.0742015996159035e-26	8.422190091824976e-26	1
1	چوفر و خرد دارد و دین و بخت	4.823352494485498e-39	7.845618550391023e-42	4.567496988458918e-42	1
1	سزوار تاجست و زیبای تخت	3.3365931139849415e-33	1.1146699147916766e-34	2.0004069159348956e-35	1
1	بهشتم که دشمن بداند ز دوست	6.003181057456929e-36	1.3176302743363747e-39	5.44908741000523e-38	1
1	بی‌آزاری از شهریاران نکوست	9.999999999999996e-29	9.999999999999996e-29	9.999999999999996e-29	1
1	نماند پس ازمرگ او نام زشت	1.8559222707614324e-39	1.9661616023410952e-41	2.803553869423107e-41	1
1	بیابد به فرجام خرم بهشت	4.230568917408433e-25	7.830563419106688e-33	4.310762619389002e-33	1
1	بپرسیدش از داد و خردک منش	2.3918045097300134e-31	1.0011500044854266e-33	5.47619885774224e-33	1
1	ز نیکی وز مردم بدکنش	4.804456249357443e-28	2.0345547236329295e-30	2.460007488144129e-31	1
1	چنین داد پاسخ که آز و نیاز	1.6708102546710403e-30	4.532362768265185e-34	2.2513238890109615e-37	1
1	دو دیوند بدگوهر و دیر ساز	1.455363186595045e-38	2.8372920847169674e-40	6.2899365419055275e-40	1
1	هرآنکس که بیشی کند آرزوی	7.74057843152813e-27	8.623076531943899e-31	1.1932881091842244e-31	1
1	بدو دیو او باز گردد بخوی	9.915896027355962e-32	1.771902406618171e-39	6.883895606889343e-37	1
1	وگر سفلگی برگزید او ز رنج	5.002499632033548e-32	2.7482356413647295e-34	5.081072178312838e-36	1
1	گزیند برین خاک آگنده گنج	6.438446501480914e-33	4.935810925965599e-35	1.218606194770735e-34	1
1	چو بیچاره دیوی‌بود دیرساز	9.24977340641173e-24	1.679765868511135e-24	1.71800570006124e-26	1
1	که هر دو بیک خو گرایند باز	3.544313576674236e-37	5.321838579440671e-38	1.65010260117924e-38	1
1	بپرسید و گفتا که چندست و چیست	1.6125305195594192e-42	1.3138914658416355e-41	2.0568463035979472e-42	2
1	که بهری برو هم بباید گریست	1.8821603840239346e-31	9.66336974557247e-35	3.807189838609218e-35	1
1	دگر بهر ازو گنج و تاجست و نام	4.96483038117965e-46	3.89557674982567e-47	1.1080524660437169e-48	1
1	ازان مستمندیم و زین شادکام	2.0509129403058205e-28	6.094151370163658e-33	2.6452214474067606e-33	1
1	چنین داد پاسخ که دانا سخن	5.475991324203091e-24	2.1800158063253815e-32	8.297604453519877e-34	1
1	ببخشید واندیشه افگند بن	3.535178108100558e-22	1.8475097481188645e-27	6.542372305484227e-27	1
1	نخستین سخن گفتن سودمند	2.9698252138444052e-18	1.8052328577624978e-23	7.66037646186662e-25	1
1	خوش آواز خواند ورا بی‌گزند	1.7394501938747647e-32	1.4058653284480387e-31	6.345677194064383e-28	3
1	دگر آنک پیمان سخن خواستن	1.6347719209921001e-28	1.3788307721737983e-31	5.166102408900677e-33	1
1	سخنگوی و بینا دل آراستن	1.9904528286609068e-32	2.044472041482213e-35	2.0000011437232737e-35	1
1	که چندان سراید که آید به کار	7.65783936308312e-30	5.99920117996489e-34	1.0463753464206906e-36	1
1	وزو ماند اندر جهان یادگار	1.1300475923625842e-25	3.556235632453487e-31	2.1763291430916106e-29	1
1	سه دیگر سخنگوی هنگام جوی	1.9406517618535464e-28	1.0242818688330457e-31	2.469135165451117e-32	1
1	بماند همه ساله بر آب روی	5.79576676327524e-33	3.022498682090895e-32	1.8426950032475072e-34	2
1	چهارم که دانا دلارای خواند	7.81085555211487e-26	1.3553822221449658e-30	4.40882919425105e-31	1
1	سراینده را مرد بارای خواند	9.999999999999996e-36	9.999999999999996e-36	9.999999999999996e-36	1
1	که پیوسته گوید سراسر سخن	1.3308360036848828e-27	1.2659332124367054e-28	1.1466604292533812e-29	1
1	اگر نو‌بود داستان‌گر کهن	1.7525221620372775e-24	1.1710955696878311e-24	4.3936547136348214e-27	1
1	به پنجم که باشد سخنگوی گرم	2.7517635592663987e-31	2.100773662971738e-34	5.558001367157468e-36	1
1	بشیرین سخن هم به آواز نرم	1.7908433574708366e-35	1.8341303576036937e-36	7.782900772634402e-37	1
1	سخن چون یک اندر دگر بافتی	2.7612224787085356e-29	7.825129118280264e-33	1.1121112720923206e-29	1
1	ازو بی‌گمان کام دل یافتی	1.0591890400809116e-28	5.351997636460358e-32	1.590354088836875e-32	1
1	بپرسید چندی که آموختی	2.7747418583570366e-25	3.509741555456848e-25	1.5115599766671418e-25	2
1	روان را به دانش بیفروختی	7.39157367804337e-21	1.5361411773645828e-24	8.648634392466415e-26	1
1	چنین گفت کز هرک آموختم	1.656936302658804e-23	1.1852221106772349e-27	4.715636619440204e-28	1
1	همه فام جان وخرد توختم	3.9599831837523805e-31	1.6238382183507488e-32	1.0914108441970669e-33	1
1	همی‌پرسم از ناسزایان سخن	9.999999999999996e-29	9.999999999999996e-29	9.999999999999996e-29	1
1	چه گویی که دانش کی آید ببن	6.65449517652619e-32	1.2741287755616824e-36	5.401476494736544e-37	1
1	بدانش نگر دور باش از گناه	1.9831545083432746e-39	2.0442904040807196e-42	1.8298981656894e-39	1
1	که دانش گرامی‌تر از تاج و گاه	9.919646430732603e-27	1.281533629717024e-32	1.4975451108175834e-34	1
1	بپرسید کس را از آموختن	1.20632483921891e-25	2.4788110597107474e-27	2.1658931595912276e-26	1
1	ستایش ندیدم و افروختن	2.685285984745456e-25	8.150804535325609e-25	6.511298990234777e-25	2
